Winorloose;Schwierigkeitsgrad;Anzahl.der.Wörter;Anzahl.der.Bilder;Vollständige.Beschreibung;Views;Likes;Kommentare;Follower;Following;Anzahl.der.Projekte;Contest;Project_page;User_page
0;2;1362;8;0;791;5;4;34;0;12;https://www.hackster.io/contests/ESP8266;https://www.hackster.io/whatnick/pulsecounting-and-deepsleep-based-iot-water-meter-375e20;https://www.hackster.io/whatnick
1;2;1361;3;1;1796;14;0;15;32;8;https://www.hackster.io/contests/2018chinausyoungmakercompetition;https://www.hackster.io/ishotjr/smrt-sensor-based-model-rocket-telemetry-b9ddac;https://www.hackster.io/ishotjr
1;2;1348;7;1;104;1;0;7;1;8;https://www.hackster.io/contests/2018chinausyoungmakercompetition;https://www.hackster.io/karthicks/arduino-101-plants-and-trees-protector-from-starving-9ab649;https://www.hackster.io/kartsagar
0;2;1348;6;1;1876;10;0;50;19;32;https://www.hackster.io/contests/ESP8266;https://www.hackster.io/masteruan/cayenne-and-sparkfun-iot-433-mhz-sockets-effaeb;https://www.hackster.io/masteruan
0;2;1348;7;1;104;1;0;7;1;8;https://www.hackster.io/contests/SeeedEarthDay;https://www.hackster.io/karthicks/arduino-101-plants-and-trees-protector-from-starving-9ab649;https://www.hackster.io/kartsagar
1;2;1340;1;1;847;2;1;3;1;1;https://www.hackster.io/contests/chinausyoungmakercompetition;https://www.hackster.io/blue-team/save-the-water-pipes-cef9fb;https://www.hackster.io/user0088267
0;2;1336;2;1;9003;35;2;81;0;13;https://www.hackster.io/contests/AWSIoTMegaContest;https://www.hackster.io/charifmahmoudi/open-sesame-system-open-close-door-lock-with-smartphone-22b4ef;https://www.hackster.io/charifmahmoudi
0;2;1335;3;1;2765;14;2;2;0;1;https://www.hackster.io/contests/arduino-microsoft-maker;https://www.hackster.io/khalidaabdulla/wi-fi-power-toggler-0ed04a;https://www.hackster.io/khalidaabdulla
0;2;1328;11;1;1438;8;0;20;0;10;https://www.hackster.io/contests/cypress-sensing-the-world-contest;https://www.hackster.io/bluetiger9/automatic-homeplant-irrigation-7c36da;https://www.hackster.io/bluetiger9
1;2;1326;3;0;673;13;1;3;1;1;https://www.hackster.io/contests/arduino-mkrfox1200;https://www.hackster.io/dyfam/dyfam-rescuing-those-who-should-not-be-left-behind-bc9def;https://www.hackster.io/arturo-caissut
0;2;1320;5;1;605;5;0;3;0;1;https://www.hackster.io/contests/AWSIoTMegaContest;https://www.hackster.io/kedars/twitter-voter-807bb9;https://www.hackster.io/kedars
1;2;1320;5;1;1515;8;0;5;5;6;https://www.hackster.io/contests/cypress-sensing-the-world-contest;https://www.hackster.io/locogenii/amacs-aquaponics-monitoring-and-control-system-3c0165;https://www.hackster.io/narashiman
0;2;1313;5;0;1542;11;0;17;1;6;https://www.hackster.io/contests/sparkfun-blynk-contest;https://www.hackster.io/phfbertoleti/water-on-iot-84fb94;https://www.hackster.io/phfbertoleti
0;2;1307;4;1;5982;25;2;12;2;6;https://www.hackster.io/contests/Tinkernut;https://www.hackster.io/binsun148/3d-printer-thermal-runaway-watchdog-thermistor-tester-4a0ebb;https://www.hackster.io/binsun148
0;2;1304;0;1;674;7;0;15;32;8;https://www.hackster.io/contests/2018chinausyoungmakercompetition;https://www.hackster.io/ishotjr/hexy-a-virtual-pet-that-spurs-good-decisions-7fa74c;https://www.hackster.io/ishotjr
1;2;1304;0;1;674;7;0;15;32;8;https://www.hackster.io/contests/Hexiwear;https://www.hackster.io/ishotjr/hexy-a-virtual-pet-that-spurs-good-decisions-7fa74c;https://www.hackster.io/ishotjr
0;2;1299;15;1;820;3;1;3;0;1;https://www.hackster.io/contests/ESP8266;https://www.hackster.io/Silicon/esp8266-pir-motion-sensor-detection-b8381f;https://www.hackster.io/Silicon
0;2;1294;6;0;1318;5;0;2;1;2;https://www.hackster.io/contests/alexa-raspberry-pi;https://www.hackster.io/parttimehacker/alexa-voice-alarm-clock-42ab05;https://www.hackster.io/user616885513
0;2;1292;0;1;188;1;2;1;0;3;https://www.hackster.io/contests/hologram;https://www.hackster.io/ming/hologram-btle-cellular-gateway-for-btle-beacons-b04d3d;https://www.hackster.io/ming
0;2;1287;2;1;373;2;0;81;2;14;https://www.hackster.io/contests/particle-star-wars;https://www.hackster.io/reanimationxp/star-wars-door-blaster-681693;https://www.hackster.io/reanimationxp
1;2;1285;12;1;1174;3;0;119;4;48;https://www.hackster.io/contests/walabot2017;https://www.hackster.io/wesee/kidguard-63d1a8;https://www.hackster.io/wesee
1;2;1284;4;0;2699;10;2;113;2;7;https://www.hackster.io/contests/onion;https://www.hackster.io/kemfic/onion-assistant-a973c3;https://www.hackster.io/kemfic
0;2;1282;4;1;1755;9;0;0;0;1;https://www.hackster.io/contests/alexasmarthome;https://www.hackster.io/smarter-smart-home/smarter-smart-home-e66889;https://www.hackster.io/Josh_Mitton
0;2;1282;7;1;440;4;0;15;4;8;https://www.hackster.io/contests/artikcloud;https://www.hackster.io/skyline/rpi-weathertwitter-54f82b;https://www.hackster.io/skyline
0;2;1273;7;1;197;4;0;7;0;2;https://www.hackster.io/contests/CI20;https://www.hackster.io/Sam_ashu/remote-power-control-terminator-step-1-4b5aea;https://www.hackster.io/Sam_ashu
0;2;1269;3;0;686;7;0;2;0;0;https://www.hackster.io/contests/wiznet;https://www.hackster.io/anshul-shaji/comptroller-box-iot-based-smart-switchboard-3c5e70;https://www.hackster.io/ragulm
1;2;1267;3;1;181;3;0;7;0;5;https://www.hackster.io/contests/UKAmazonAlexa;https://www.hackster.io/bowenfeng/movie-history-keep-your-movie-watching-footprint-94d08b;https://www.hackster.io/bowenfeng
0;2;1266;5;1;281;3;0;0;0;3;https://www.hackster.io/contests/walabot-rpi-mobile-app;https://www.hackster.io/wichai-tossamartvorakul/walabot-mobile-trigger-67d578;https://www.hackster.io/wichai-tossamartvorakul
0;2;1264;5;1;45;0;1;16;2;20;https://www.hackster.io/contests/Infineon3D;https://www.hackster.io/guillengap/control-of-a-led-spot-light-dbc456;https://www.hackster.io/guillengap
0;2;1261;5;0;18439;63;2;10;0;1;https://www.hackster.io/contests/arduino-microsoft-maker;https://www.hackster.io/ransomhall/precision-agriculture-a-prototype-solution-58a43b;https://www.hackster.io/ransomhall
0;2;1257;2;1;12611;12;2;204;0;29;https://www.hackster.io/contests/amazon-alexa-skill-contest-one;https://www.hackster.io/gusgonnet/hey-alexa-play-me-a-movie-489103;https://www.hackster.io/gusgonnet
1;2;1255;10;1;705;4;4;3;2;3;https://www.hackster.io/contests/circuito-prank-contest;https://www.hackster.io/jonathan-tindal/no-candy-for-you-12437a;https://www.hackster.io/jonathan-tindal
0;2;1253;7;1;302;1;0;0;0;1;https://www.hackster.io/contests/alexa-api-contest;https://www.hackster.io/cap-analytics/alexagotoracle-bbc137;https://www.hackster.io/valerio-capozio
0;2;1250;4;1;3260;8;0;63;15;26;https://www.hackster.io/contests/ESP8266;https://www.hackster.io/PatelDarshil/traffic-monitor-monitors-traffic-on-the-go-85a643;https://www.hackster.io/PatelDarshil
0;2;1250;8;1;1140;4;0;30;7;11;https://www.hackster.io/contests/arduino-automation-robotics;https://www.hackster.io/dhairya-parikh/the-environment-cube-know-the-land-beneath-you-using-sigfox-952f29;https://www.hackster.io/dhairya-parikh
1;2;1249;10;1;327;1;0;0;0;1;https://www.hackster.io/contests/alexa-api-contest;https://www.hackster.io/dean-meehan/uk-top-40-321d60;https://www.hackster.io/dean-meehan
0;2;1248;5;1;155;6;6;3;0;4;https://www.hackster.io/contests/hardware-home;https://www.hackster.io/dcsp/wifi-wxdome-d92355;https://www.hackster.io/dcsp
0;2;1248;2;1;50;0;0;5;1;4;https://www.hackster.io/contests/Infineon3D;https://www.hackster.io/jonathan-xu/infinispect-intuitive-3d-object-renderer-ecc6f6;https://www.hackster.io/jonathan-xu
0;2;1246;5;1;1258;7;0;17;1;13;https://www.hackster.io/contests/particle-star-wars;https://www.hackster.io/amerch92/han-solo-dl-44-blaster-remote-5f3b5d;https://www.hackster.io/amerch92
0;2;1239;5;1;4436;12;1;3;2;3;https://www.hackster.io/contests/alexasmarthome;https://www.hackster.io/dfw-hackster/alexa-are-the-kids-up-0f0852;https://www.hackster.io/jonathan-tindal
0;2;1239;9;0;30;1;0;4;0;3;https://www.hackster.io/contests/artikcloud;https://www.hackster.io/kapildevkumar/semi-autonomous-for-smart-city-3eb76d;https://www.hackster.io/kapildevkumar
1;2;1239;5;1;4436;12;1;3;2;3;https://www.hackster.io/contests/walabot2017;https://www.hackster.io/dfw-hackster/alexa-are-the-kids-up-0f0852;https://www.hackster.io/jonathan-tindal
0;2;1237;6;1;455;2;0;45;13;16;https://www.hackster.io/contests/make-holiday-contest;https://www.hackster.io/wgbartley/my-angels-angel-9f0a6c;https://www.hackster.io/wgbartley
1;2;1231;2;1;5418;33;2;70;9;16;https://www.hackster.io/contests/AzureEnterpriseIoT;https://www.hackster.io/fileark/detecting-well-liquid-loading-with-azure-iot-ml-and-pi-68aa4a;https://www.hackster.io/fileark
0;2;1230;12;0;11265;28;17;2;0;1;https://www.hackster.io/contests/alexasmarthome;https://www.hackster.io/2stacks/alexa-trigger-esp8266-181f0d;https://www.hackster.io/2stacks
1;2;1228;3;1;2607;14;1;1;0;1;https://www.hackster.io/contests/alexa-api-contest;https://www.hackster.io/christian-gomez/places-skill-4d38f5;https://www.hackster.io/christian-gomez
0;2;1225;3;1;1888;19;0;89;0;7;https://www.hackster.io/contests/alexa-api-contest;https://www.hackster.io/arjun/alexa-skill-movie-buff-86d633;https://www.hackster.io/arjun
0;2;1224;3;1;2655;10;0;9;0;2;https://www.hackster.io/contests/AWSIoTMegaContest;https://www.hackster.io/ggdm/hello-good-night-smarthome-control-without-a-hub-cbe3f3;https://www.hackster.io/ggdm
1;2;1216;9;1;364;3;0;7;11;4;https://www.hackster.io/contests/alexa-api-contest;https://www.hackster.io/Vignesh_J/drizzle-cloud-ce1d72;https://www.hackster.io/Vignesh_J
0;2;1216;9;1;364;3;0;7;11;4;https://www.hackster.io/contests/UKAmazonAlexa;https://www.hackster.io/Vignesh_J/drizzle-cloud-ce1d72;https://www.hackster.io/Vignesh_J
0;2;1216;9;1;364;3;0;7;11;4;https://www.hackster.io/contests/alexa-reinvent;https://www.hackster.io/Vignesh_J/drizzle-cloud-ce1d72;https://www.hackster.io/Vignesh_J
0;2;1215;5;1;643;6;0;2;0;1;https://www.hackster.io/contests/alexasmarthome;https://www.hackster.io/sahil-parikh/alexa-voice-control-diy-f1aedb;https://www.hackster.io/sahil-parikh
1;2;1215;2;0;3423;10;17;4;0;1;https://www.hackster.io/contests/amazon-alexa-skill-contest-one;https://www.hackster.io/Colin-McGraw/the-tickle-monster-an-alexa-game-c252e8;https://www.hackster.io/Colin-McGraw
1;2;1212;17;1;89;0;0;0;0;1;https://www.hackster.io/contests/alexa-raspberry-pi;https://www.hackster.io/user705832/mr-wizard-skill-name-changed-to-mr-wizard-ea1da2;https://www.hackster.io/user705832
0;2;1211;15;0;125;0;0;3;0;4;https://www.hackster.io/contests/KinetisFlexIO;https://www.hackster.io/20986/energy-efficient-cooler-for-home-de0dc5;https://www.hackster.io/SachinDwivedi
0;2;1208;8;0;3371;11;3;94;6;27;https://www.hackster.io/contests/arduino-microsoft-maker;https://www.hackster.io/grindbit/grindbit-4eeb5d;https://www.hackster.io/Nyceane
1;2;1208;8;0;3371;11;3;94;6;27;https://www.hackster.io/contests/chinausyoungmakercompetition;https://www.hackster.io/grindbit/grindbit-4eeb5d;https://www.hackster.io/Nyceane
0;2;1206;7;0;1286;7;1;229;24;35;https://www.hackster.io/contests/cypress-sensing-the-world-contest;https://www.hackster.io/taifur/heart-rate-counter-c00983;https://www.hackster.io/taifur
0;2;1206;5;1;44;0;1;16;2;20;https://www.hackster.io/contests/Infineon3D;https://www.hackster.io/guillengap/working-principles-of-a-remote-control-with-infineon-8826bf;https://www.hackster.io/guillengap
0;2;1203;9;1;5064;18;1;9;0;2;https://www.hackster.io/contests/arduino-microsoft-maker;https://www.hackster.io/sgerli/codename-rgb-4c7356;https://www.hackster.io/sgerli
0;2;1203;3;1;781;9;2;1;0;1;https://www.hackster.io/contests/amazon-alexa-skill-contest-one;https://www.hackster.io/hpreston/practice-with-math-dog-on-alexa-24d80f;https://www.hackster.io/hpreston
0;2;1197;8;1;2776;9;2;5;0;1;https://www.hackster.io/contests/Windows10Automation;https://www.hackster.io/Snow/digitalized-wi-fi-to-do-list-slate-a18075;https://www.hackster.io/Snow
0;2;1197;9;1;26583;40;9;65;10;10;https://www.hackster.io/contests/smart-devices-for-smart-cities;https://www.hackster.io/Tiobel/gsm-home-alarm-v1-0-41e4dc;https://www.hackster.io/Tiobel
1;2;1193;0;1;2189;18;1;37;2;7;https://www.hackster.io/contests/hologram;https://www.hackster.io/man-sbestfriend-sbesthack/poochpak-mobile-information-gathering-and-security-system-a79c58;https://www.hackster.io/salma-mayorquin
0;2;1185;0;0;839;4;4;0;0;1;https://www.hackster.io/contests/Windows10Automation;https://www.hackster.io/muhammadomer/power-up-a7dacb;https://www.hackster.io/muhammadomer
0;2;1185;0;0;839;4;4;0;0;1;https://www.hackster.io/contests/Windows10Automation;https://www.hackster.io/muhammadomer/power-up-a7dacb;https://www.hackster.io/muhammadomer
1;2;1183;1;0;1092;8;3;1;0;1;https://www.hackster.io/contests/particle;https://www.hackster.io/janmarcinowski/rail-x-monitoring-railroad-crossings-for-you-11cb34;https://www.hackster.io/janmarcinowski
1;2;1179;6;1;641;26;0;2;0;3;https://www.hackster.io/contests/wiznet;https://www.hackster.io/autobots/echotron-college-roboguide-8f7438;https://www.hackster.io/geetjethwani
0;2;1177;7;0;2517;18;2;13;0;4;https://www.hackster.io/contests/smart-devices-for-smart-cities;https://www.hackster.io/cswiger/carpal-your-automobile-s-obd-ii-dashboard-buddy-fbbc96;https://www.hackster.io/cswiger
0;2;1175;11;1;9179;30;4;65;10;10;https://www.hackster.io/contests/ESP8266;https://www.hackster.io/Tiobel/esp8266-solar-weather-station-1ea3ec;https://www.hackster.io/Tiobel
0;2;1173;4;1;1202;5;0;18;1;6;https://www.hackster.io/contests/DRS;https://www.hackster.io/harshmangukiya/dash-replenish-using-amazon-drs-and-sensor-64220f;https://www.hackster.io/harshmangukiya
0;2;1169;0;1;4694;41;3;298;15;47;https://www.hackster.io/contests/particle-star-wars;https://www.hackster.io/RONDAGDAG/photon-lightsaber-controller-for-vr-ar-18ba34;https://www.hackster.io/RONDAGDAG
0;2;1168;4;1;870;6;0;34;0;12;https://www.hackster.io/contests/beaglebonegreen;https://www.hackster.io/whatnick/beagleflow-beaglebone-green-reflow-oven-1053ef;https://www.hackster.io/whatnick
0;2;1163;4;1;627;3;0;41;0;12;https://www.hackster.io/contests/Infineon3D;https://www.hackster.io/salahuddin/smart-personal-money-vault-monitoring-system-based-on-iot-bce666;https://www.hackster.io/salahuddin
0;2;1155;1;1;138;7;1;0;0;1;https://www.hackster.io/contests/make-halloween-2016-contest;https://www.hackster.io/gianna-sbarbaro/the-kamehameha-butterfly-halloween-costume-3106bb;https://www.hackster.io/gianna-sbarbaro
0;2;1154;3;1;867;4;1;1;0;2;https://www.hackster.io/contests/Intel-Arduino-101;https://www.hackster.io/aitor-gamarra/the-arduino101-way-of-caregiving-4d81e5;https://www.hackster.io/aitor-gamarra
0;2;1153;1;0;1874;12;4;4;0;1;https://www.hackster.io/contests/alexa-raspberry-pi;https://www.hackster.io/jianmliu/what-if-alexa-has-an-avatar-27a055;https://www.hackster.io/jianmliu
0;2;1152;7;1;3136;3;0;10;0;5;https://www.hackster.io/contests/Windows10Automation;https://www.hackster.io/RaspberryPiNerd/windowscleaner-5cd5aa;https://www.hackster.io/RaspberryPiNerd
0;2;1148;3;0;1987;9;0;20;0;10;https://www.hackster.io/contests/cypress-sensing-the-world-contest;https://www.hackster.io/bluetiger9/using-the-cypress-i2c-usb-bridge-under-linux-raspberry-pi-efeb4d;https://www.hackster.io/bluetiger9
0;2;1146;8;0;7948;31;2;17;0;6;https://www.hackster.io/contests/arduino-microsoft-maker;https://www.hackster.io/pvalyk/beekeeping-with-arduino-4216bb;https://www.hackster.io/pvalyk
0;2;1144;9;1;5167;24;2;15;10;3;https://www.hackster.io/contests/alexasmarthome;https://www.hackster.io/sadee/smart-home-automation-and-security-system-using-1sheeld-da7ce2;https://www.hackster.io/ahmedibrrahim
0;2;1144;14;0;146;2;1;50;0;11;https://www.hackster.io/contests/IDT-Power;https://www.hackster.io/sarthaksethi/add-wireless-charging-to-almost-any-phone-a3a1a8;https://www.hackster.io/sarthaksethi
0;2;1143;4;0;836;6;0;4;3;4;https://www.hackster.io/contests/arduino-microsoft-maker;https://www.hackster.io/synd/tack-your-gait-a0e248;https://www.hackster.io/synd
0;2;1140;4;1;4642;24;0;9;0;2;https://www.hackster.io/contests/Windows10Automation;https://www.hackster.io/team-iot-geeks/home-visits-manager-84ce77;https://www.hackster.io/islamkhalil
0;2;1134;2;0;440;6;2;7;0;3;https://www.hackster.io/contests/alexa-api-contest;https://www.hackster.io/andresmeza-com/still-on-b7d3cf;https://www.hackster.io/anmezaf
1;2;1134;2;0;440;6;2;7;0;3;https://www.hackster.io/contests/alexa-raspberry-pi;https://www.hackster.io/andresmeza-com/still-on-b7d3cf;https://www.hackster.io/anmezaf
0;2;1132;9;1;675;6;0;24;1;22;https://www.hackster.io/contests/HomeandOfficeFuture;https://www.hackster.io/LaurenceHR/connecting-linkit-smart-7688-duo-to-cayenne-e04513;https://www.hackster.io/LaurenceHR
0;2;1131;8;0;44;0;0;0;0;1;https://www.hackster.io/contests/alexasmarthome;https://www.hackster.io/mkukar/home-miner-02323b;https://www.hackster.io/mkukar
0;2;1131;3;1;444;2;0;0;0;1;https://www.hackster.io/contests/ESP8266;https://www.hackster.io/tBStar/agroblue-ab90b9;https://www.hackster.io/tBStar
0;2;1129;6;0;4031;6;1;8;0;6;https://www.hackster.io/contests/arduino-microsoft-maker;https://www.hackster.io/HiAmadeus/algorithmic-camera-trigger-shutterino-799713;https://www.hackster.io/HiAmadeus
0;2;1129;5;1;941;4;0;3;0;1;https://www.hackster.io/contests/AWSIoTMegaContest;https://www.hackster.io/parthibanhairul/aws-agro-automation-system-58a7c4;https://www.hackster.io/parthibanhairul
0;2;1126;4;1;3445;21;8;3;0;1;https://www.hackster.io/contests/CI20;https://www.hackster.io/think-engineer/omni-directional-people-tracking-friendly-robot-766744;https://www.hackster.io/user05006
0;2;1123;6;0;19697;34;6;10;0;1;https://www.hackster.io/contests/Windows10Automation;https://www.hackster.io/michael-gillett/dorm-automation-9fed01;https://www.hackster.io/michael-gillett
0;2;1122;4;1;8110;18;2;2;0;1;https://www.hackster.io/contests/alexasmarthome;https://www.hackster.io/my-arduino-home/arduino-home-automation-control-board-iot-4bf329;https://www.hackster.io/david-sargent
0;2;1122;8;0;396;1;0;10;0;2;https://www.hackster.io/contests/walabot-rpi-mobile-app;https://www.hackster.io/revathi-kannan/homebeta-safety-device-for-lonely-people-155cad;https://www.hackster.io/revathi-kannan
0;2;1118;7;1;8838;30;1;15;0;2;https://www.hackster.io/contests/arduino-microsoft-maker;https://www.hackster.io/ioanniskydonis/home-automation-with-arduino-mkr1000-and-windows-10-7d451c;https://www.hackster.io/ioanniskydonis
1;2;1117;3;1;2355;51;5;5;0;1;https://www.hackster.io/contests/ti-intern-design-challenge-2015;https://www.hackster.io/creativiteam/got-your-back-4b5fed;https://www.hackster.io/jjasonhe
0;2;1116;12;1;770;9;2;119;4;48;https://www.hackster.io/contests/artikcloud;https://www.hackster.io/wesee/publish-hexiwear-sensor-data-onto-artik-with-evothings-b45ed4;https://www.hackster.io/wesee
0;2;1113;2;1;772;12;0;298;15;47;https://www.hackster.io/contests/particle-star-wars;https://www.hackster.io/RONDAGDAG/how-to-impress-darth-vader-834195;https://www.hackster.io/RONDAGDAG
0;2;1112;1;1;397;18;2;2;0;1;https://www.hackster.io/contests/hardware-home;https://www.hackster.io/acid-curie-2/doorbell-sensor-075038;https://www.hackster.io/acid-curie-2
